tid;class;time;latitude;longitude;gid;semantic_stop_id;semantic_move_id
195908    ;4 ;126;105.3;28;2947;145;
195908    ;4 ;132;105.6;27.7;2948;145;
195908    ;4 ;138;106;27.7;2949;145;
195908    ;4 ;144;106.4;27.7;2950;145;
195908    ;4 ;150;106.8;27.7;2951;145;
195908    ;4 ;156;106.9;27.8;2952;145;
195908    ;4 ;162;106.5;28;2953;145;
195908    ;4 ;168;106;28.2;2954;145;
195908    ;4 ;174;105.5;28.5;2955;145;
195908    ;4 ;180;105;28.7;2956;145;
195908    ;4 ;186;104.4;28.9;2957;145;
195908    ;4 ;192;103.7;29;2958;145;
195908    ;4 ;198;102.9;29.4;2959;145;
195908    ;4 ;204;102.1;29.9;2960;528;
195908    ;4 ;210;101.3;30.5;2961;528;
195908    ;4 ;216;100.4;31.3;2962;;
195908    ;4 ;222;99.6;32.4;2963;529;
195908    ;4 ;228;98.9;33.6;2964;529;
195908    ;4 ;234;98.5;34.9;2965;529;
195908    ;4 ;240;98.3;36.2;2966;529;
195908    ;4 ;246;98.3;37.7;2967;;
195908    ;4 ;252;99;39.3;2968;;
195908    ;4 ;258;100.9;40.6;2969;;
195908    ;4 ;264;103.3;41.7;2970;;
195908    ;4 ;270;105.7;42.5;2971;;
195908    ;4 ;276;108.4;42.9;2972;;
195908    ;4 ;282;112;43;2973;;
195908    ;4 ;288;116.6;42.8;2974;;
195908    ;4 ;294;120.8;42.8;2975;;
195909    ;3 ;0;130.1;26.8;2976;34;
195909    ;3 ;6;129.5;26.9;2977;34;
195909    ;3 ;12;128.8;26.9;2978;34;
195909    ;3 ;18;128.1;27;2979;34;
195909    ;3 ;24;127.2;27;2980;34;
195909    ;3 ;30;125.1;27;2981;;
195909    ;3 ;36;122.7;27;2982;35;
195909    ;3 ;42;121.7;26.7;2983;35;
195909    ;3 ;48;120.7;26.3;2984;35;
195909    ;3 ;54;118.9;26.2;2985;35;
195909    ;3 ;60;117.2;26.2;2986;;
195909    ;3 ;66;116.2;26.3;2987;36;
195909    ;3 ;72;115.3;26.7;2988;36;
195909    ;3 ;78;114.6;27.7;2989;36;
195909    ;3 ;84;113.9;28.8;2990;36;
195909    ;3 ;90;112.9;29.6;2991;36;
195909    ;3 ;96;111.9;30.4;2992;;
195909    ;3 ;102;111.1;31.5;2993;37;
195909    ;3 ;108;110.7;32.6;2994;37;
195909    ;3 ;114;111.1;33.5;2995;37;
195909    ;3 ;120;111.9;34.1;2996;37;
195909    ;3 ;126;112.9;34.5;2997;37;
195909    ;3 ;132;113.8;34.9;2998;37;
195909    ;3 ;138;114.6;35.1;2999;37;
195909    ;3 ;144;115.4;35.4;3000;;
195909    ;3 ;150;116.2;35.9;3001;38;
195909    ;3 ;156;117;36.4;3002;38;
195909    ;3 ;162;118;36.7;3003;38;
195909    ;3 ;168;119.3;37;3004;38;
195909    ;3 ;174;121;37.1;3005;;
195909    ;3 ;180;123;37.1;3006;;
195909    ;3 ;186;125.4;36.9;3007;;
195909    ;3 ;192;128.3;36.5;3008;;
195909    ;3 ;198;132.2;36;3009;;
195909    ;3 ;204;136;35.6;3010;;
195909    ;3 ;210;138.9;35.2;3011;;
195909    ;3 ;216;141.9;34.9;3012;;
195909    ;3 ;222;145.3;34.4;3013;;
195909    ;3 ;228;149.2;34.9;3014;;
195909    ;3 ;234;151.9;36.2;3015;;
195909    ;3 ;240;155.1;38.3;3016;;
195909    ;3 ;246;159.4;40.5;3017;;
195909    ;3 ;252;162.8;43.7;3018;;
195909    ;3 ;258;162.4;48.3;3019;;
195909    ;3 ;264;159.1;53;3020;;
195909    ;3 ;270;153.5;57.3;3021;;
195910    ;TS;0;87.7;23.1;3022;49;
195910    ;TS;6;88.4;24;3023;49;
195910    ;TS;12;89.3;24.9;3024;49;
195910    ;TS;18;90.3;25.8;3025;49;
195910    ;TS;24;91.1;27.1;3026;;
195910    ;TS;30;91.8;28.4;3027;50;
195910    ;TS;36;92.1;29.3;3028;50;
195910    ;TS;42;92.4;30.2;3029;50;
195910    ;TS;48;93;31.1;3030;50;
195910    ;TS;54;93.9;32.3;3031;50;
195910    ;TS;60;95.1;33.1;3032;;
195911    ;1 ;0;94.9;21.2;3033;2008;
195911    ;1 ;6;95;23.1;3034;2008;
195911    ;1 ;12;96;24.7;3035;2008;
195911    ;1 ;18;96.7;25.9;3036;;
195911    ;1 ;24;97.6;26.7;3037;;
195911    ;1 ;30;99.6;27;3038;;
195911    ;1 ;36;102.8;27.3;3039;;
195911    ;1 ;42;106.4;28.3;3040;;
195911    ;1 ;48;110;29.4;3041;;
195911    ;1 ;54;113.6;30.3;3042;;
195911    ;1 ;60;117.1;30.9;3043;;
195911    ;1 ;66;119.4;30.9;3044;;
195911    ;1 ;72;120.9;30.9;3045;2009;
195911    ;1 ;78;122.7;31.1;3046;2009;
195911    ;1 ;84;124.1;31.3;3047;2009;
195911    ;1 ;90;125;31.5;3048;2009;
195911    ;1 ;96;125.8;31.7;3049;;
195911    ;1 ;102;127.7;32.5;3050;;
196001    ;TS;0;86.4;19.2;3051;139;
196001    ;TS;6;85.8;20.1;3052;139;
196001    ;TS;12;85.2;21.2;3053;139;
196001    ;TS;18;84.7;22.3;3054;139;
196001    ;TS;24;84.2;23.5;3055;;
196001    ;TS;30;83.7;24.7;3056;140;
196001    ;TS;36;83.3;25.5;3057;140;
196001    ;TS;42;83;26.3;3058;140;
196001    ;TS;48;82.7;27.3;3059;34;
196001    ;TS;54;82.5;28.4;3060;34;
196001    ;TS;60;82;29.1;3061;34;
196001    ;TS;66;81.2;29.2;3062;34;
196001    ;TS;72;81;28.6;3063;34;
196001    ;TS;78;81.6;28.3;3064;34;
196001    ;TS;84;82.1;28.9;3065;34;
196001    ;TS;90;82.8;29.6;3066;34;
196001    ;TS;96;83.2;30.3;3067;34;
196001    ;TS;102;83.6;30.8;3068;141;
196001    ;TS;108;84;32;3069;141;
196001    ;TS;114;84.4;33;3070;141;
196001    ;TS;120;85.5;34.4;3071;141;
196001    ;TS;126;86.7;35.7;3072;;
196001    ;TS;132;87.7;36.6;3073;142;
196001    ;TS;138;88.3;37.3;3074;142;
196001    ;TS;144;89.5;37.9;3075;142;
196001    ;TS;150;90.6;38.6;3076;142;
196001    ;TS;156;91.3;39.7;3077;;
196001    ;TS;162;91.7;41.4;3078;;
196002    ;2 ;0;123.8;13;3079;;
196002    ;2 ;6;122;13;3080;;
196002    ;2 ;12;119;13.8;3081;;
196002    ;2 ;18;117.7;14.2;3082;437;
196002    ;2 ;24;116.5;14.5;3083;437;
196002    ;2 ;30;115.2;14.4;3084;437;
196002    ;2 ;36;114;14.8;3085;437;
196002    ;2 ;42;112.5;15.2;3086;;
196002    ;2 ;48;111;14.9;3087;438;
196002    ;2 ;54;109.5;14.7;3088;438;
196002    ;2 ;60;108;14.7;3089;438;
196002    ;2 ;66;106.8;15;3090;438;
196002    ;2 ;72;105.7;15.2;3091;;
196002    ;2 ;78;104.5;15.1;3092;439;
196002    ;2 ;84;103.2;14.8;3093;439;
196002    ;2 ;90;101.9;14.7;3094;439;
196002    ;2 ;96;100.5;14.7;3095;439;
196002    ;2 ;102;98.9;15.1;3096;;
196002    ;2 ;108;97.3;15.6;3097;440;
196002    ;2 ;114;96;15.9;3098;440;
196002    ;2 ;120;94.8;16.2;3099;440;
196002    ;2 ;126;93.5;16.4;3100;440;
196002    ;2 ;132;92.2;16.5;3101;;
196002    ;2 ;138;90.7;16.3;3102;441;
196002    ;2 ;144;89.4;16.5;3103;441;
196002    ;2 ;150;88.4;17.3;3104;441;
196002    ;2 ;156;87.5;18;3105;441;
196002    ;2 ;162;86.3;18;3106;;
196003    ;TS;0;94;27;3107;;
196003    ;TS;6;96.6;29;3108;;
196003    ;TS;12;97.5;30.3;3109;;
196003    ;TS;18;98.5;31.5;3110;;
196003    ;TS;24;100.3;32.9;3111;;
196003    ;TS;30;102;34.6;3112;;
196003    ;TS;36;103.7;37;3113;;
196003    ;TS;42;105.2;39.5;3114;;
196003    ;TS;48;107;41.6;3115;;
196003    ;TS;54;108.9;43.9;3116;;
196003    ;TS;60;110.2;47;3117;;
196003    ;TS;66;111;50.5;3118;;
196003    ;TS;72;111;54.1;3119;;
196003    ;TS;78;111.1;57.8;3120;;
196004    ;1 ;0;104.5;24.4;3121;2198;
196004    ;1 ;6;105.5;25.1;3122;2198;
196004    ;1 ;12;106.6;25.9;3123;2198;
196004    ;1 ;18;107.3;26.7;3124;2198;
196004    ;1 ;24;108.2;27.8;3125;;
196004    ;1 ;30;109;29.3;3126;;
196004    ;1 ;36;109.8;31;3127;;
196004    ;1 ;42;110.6;33.1;3128;;
196004    ;1 ;48;111.4;35.4;3129;;
196004    ;1 ;54;112.2;37.7;3130;;
196004    ;1 ;60;113.2;40;3131;;
196004    ;1 ;66;114.6;42.2;3132;;
196004    ;1 ;72;116.6;43.6;3133;;
196004    ;1 ;78;119.5;44.2;3134;;
196004    ;1 ;84;122;44.4;3135;;
196005    ;5 ;0;158.5;10.2;3136;1307;
196005    ;5 ;6;155.8;10.1;3137;1307;
196005    ;5 ;12;154.5;10.2;3138;1307;
196005    ;5 ;18;153.1;10.3;3139;;
196005    ;5 ;24;151.6;10.5;3140;1308;
196005    ;5 ;30;150;10.8;3141;1308;
196005    ;5 ;36;148.4;10.9;3142;1308;
196005    ;5 ;42;146.9;11;3143;;
196005    ;5 ;48;145.4;11.4;3144;1309;
196005    ;5 ;54;143.8;11.8;3145;1309;
196005    ;5 ;60;142.2;12;3146;1309;
196005    ;5 ;66;140.6;12.2;3147;;
196005    ;5 ;72;138.9;12.6;3148;1310;
196005    ;5 ;78;137.2;12.9;3149;1310;
196005    ;5 ;84;135.7;13.3;3150;1310;
196005    ;5 ;90;134.2;13.6;3151;;
196005    ;5 ;96;132.4;13.9;3152;1311;
196005    ;5 ;102;130.6;14.3;3153;1311;
196005    ;5 ;108;128.8;14.7;3154;1311;
196005    ;5 ;114;127.1;15.2;3155;;
196005    ;5 ;120;125.4;15.6;3156;1312;
196005    ;5 ;126;123.7;16;3157;1312;
196005    ;5 ;132;122;16.4;3158;1312;
196005    ;5 ;138;120.5;16.8;3159;;
196005    ;5 ;144;119.2;17.2;3160;1313;
196005    ;5 ;150;118;17.7;3161;1313;
196005    ;5 ;156;116.6;18.4;3162;1313;
196005    ;5 ;162;115.3;19.1;3163;1313;
196005    ;5 ;168;114.3;19.7;3164;;
196005    ;5 ;174;113.5;20.3;3165;1314;
196005    ;5 ;180;112.7;20.8;3166;1314;
196005    ;5 ;186;111.9;21.2;3167;1314;
196005    ;5 ;192;111.1;21.5;3168;1314;
196005    ;5 ;198;110.3;21.8;3169;1314;
196005    ;5 ;204;109.5;22;3170;1314;
196005    ;5 ;210;108.7;22.1;3171;1314;
196005    ;5 ;216;107.8;22.1;3172;;
196005    ;5 ;222;106.8;22.2;3173;1315;
196005    ;5 ;228;105.7;22.3;3174;1315;
196005    ;5 ;234;104.7;22.3;3175;1315;
196005    ;5 ;240;103.9;22.4;3176;1315;
196005    ;5 ;246;103.1;22.4;3177;1315;
196005    ;5 ;252;102.2;22.7;3178;1315;
196005    ;5 ;258;101.3;23.2;3179;;
196005    ;5 ;264;100.6;23.7;3180;1316;
196005    ;5 ;270;99.9;24.2;3181;1316;
196005    ;5 ;276;99.3;24.7;3182;1316;
196005    ;5 ;282;98.7;25.3;3183;1316;
196005    ;5 ;288;98.3;26.2;3184;1316;
196005    ;5 ;294;98.1;27.3;3185;1316;
196005    ;5 ;300;98.3;28.5;3186;;
196005    ;5 ;306;99.2;29.9;3187;;
196005    ;5 ;312;100.5;31.4;3188;;
196005    ;5 ;318;102;33.1;3189;;
196005    ;5 ;324;103.1;35;3190;;
196005    ;5 ;330;105.2;37.3;3191;;
196005    ;5 ;336;106.9;40;3192;;
196005    ;5 ;342;108.8;43.1;3193;;
196005    ;5 ;348;111.1;46.6;3194;;
196005    ;5 ;354;114;50;3195;;
196005    ;5 ;360;117.5;53.1;3196;;
196005    ;5 ;366;121.8;56;3197;;
196006    ;5 ;0;89.4;23.9;3198;1535;
196006    ;5 ;6;90.3;25.6;3199;1535;
196006    ;5 ;12;90.9;27;3200;1535;
196006    ;5 ;18;91.1;28.1;3201;477;
196006    ;5 ;24;91.1;29.1;3202;477;
196006    ;5 ;30;91;29.9;3203;477;
196006    ;5 ;36;91;30.7;3204;477;
196006    ;5 ;42;91;31.3;3205;477;
196006    ;5 ;48;91.1;32;3206;1536;
196006    ;5 ;54;91.5;32.9;3207;1536;
196006    ;5 ;60;91.9;33.9;3208;1536;
196006    ;5 ;66;92;35;3209;;
196006    ;5 ;72;92.4;36;3210;;
196006    ;5 ;78;93;36.8;3211;;
196007    ;TS;0;116;20.9;3212;652;
196007    ;TS;6;115.2;21.1;3213;652;
196007    ;TS;12;114.2;21.2;3214;652;
196007    ;TS;18;113.2;21.2;3215;652;
196007    ;TS;24;112.1;21;3216;652;
196007    ;TS;30;111;20.9;3217;;
196007    ;TS;36;109.8;20.9;3218;653;
196007    ;TS;42;108.7;20.9;3219;653;
196007    ;TS;48;107.6;21;3220;653;
196007    ;TS;54;106.2;21.1;3221;653;
196007    ;TS;60;105.5;21.5;3222;653;
196007    ;TS;66;104.6;22;3223;;
196007    ;TS;72;103.5;22.6;3224;654;
196007    ;TS;78;102.4;23.2;3225;654;
196007    ;TS;84;101.4;23.5;3226;654;
196007    ;TS;90;100.4;23.7;3227;654;
196007    ;TS;96;99.4;23.6;3228;654;
196007    ;TS;102;98.4;23.5;3229;;
196007    ;TS;108;97.4;23.2;3230;655;
196007    ;TS;114;96.4;22.7;3231;655;
196007    ;TS;120;95.7;22.1;3232;655;
196007    ;TS;126;96.6;22;3233;655;
196007    ;TS;132;96.9;22.7;3234;655;
196007    ;TS;138;97.3;23.6;3235;655;
196007    ;TS;144;97.8;24.4;3236;655;
196007    ;TS;150;98.4;25.1;3237;175;
196007    ;TS;156;98.9;25.9;3238;175;
196007    ;TS;162;99.5;26.7;3239;175;
196007    ;TS;168;99.7;27.3;3240;175;
196007    ;TS;174;99.5;27.5;3241;175;
196007    ;TS;180;99;27.6;3242;175;
196007    ;TS;186;98.2;27.7;3243;175;
196007    ;TS;192;97.1;27.8;3244;175;
196007    ;TS;198;96.1;27.9;3245;655;
196007    ;TS;204;95.2;28.3;3246;;
196007    ;TS;210;94.4;28.9;3247;656;
196007    ;TS;216;93.6;29.5;3248;656;
196007    ;TS;222;92.9;30.1;3249;656;
196007    ;TS;228;92.3;30.8;3250;656;
196007    ;TS;234;91.5;31.8;3251;656;
196007    ;TS;240;91;32.5;3252;;
196101    ;3 ;0;119.8;11.5;3253;981;
196101    ;3 ;6;118;11.7;3254;981;
196101    ;3 ;12;116.2;11.9;3255;981;
196101    ;3 ;18;114.3;12.4;3256;;
196101    ;3 ;24;112.8;13;3257;;
196101    ;3 ;30;110.5;13.2;3258;;
196101    ;3 ;36;108.5;13.4;3259;;
196101    ;3 ;42;106.7;13.7;3260;982;
196101    ;3 ;48;105.3;13.7;3261;982;
196101    ;3 ;54;103.4;14;3262;982;
196101    ;3 ;60;101.8;14.5;3263;;
196101    ;3 ;66;100.3;15.2;3264;983;
196101    ;3 ;72;98.6;15.2;3265;983;
196101    ;3 ;78;97.1;15.3;3266;983;
196101    ;3 ;84;95.7;15.8;3267;;
196101    ;3 ;90;94.3;16;3268;984;
196101    ;3 ;96;93.6;16.1;3269;984;
196101    ;3 ;102;92.5;16.3;3270;984;
196101    ;3 ;108;91.7;16.6;3271;984;
196101    ;3 ;114;90.9;16.9;3272;;
196102    ;4 ;0;138.3;13.3;3273;1289;
196102    ;4 ;6;137.2;13.8;3274;1289;
196102    ;4 ;12;136.4;14.3;3275;1289;
196102    ;4 ;18;135.5;14.8;3276;1289;
196102    ;4 ;24;134.4;15.2;3277;1289;
196102    ;4 ;30;133.3;15.9;3278;;
196102    ;4 ;36;131.9;17;3279;1290;
196102    ;4 ;42;130.9;18.2;3280;1290;
196102    ;4 ;48;130.2;19.5;3281;1290;
196102    ;4 ;54;129.8;20.5;3282;1290;
196102    ;4 ;60;129.8;22;3283;;
196102    ;4 ;66;129.4;23.2;3284;1291;
196102    ;4 ;72;128.6;24.5;3285;1291;
196102    ;4 ;78;127.7;25.6;3286;1291;
196102    ;4 ;84;127.1;26.9;3287;;
196102    ;4 ;90;125.9;28.5;3288;1292;
196102    ;4 ;96;124.9;29.9;3289;1292;
196102    ;4 ;102;123.9;30.9;3290;1292;
196102    ;4 ;108;123.2;32.4;3291;1292;
196102    ;4 ;114;122.8;33.1;3292;;
196102    ;4 ;120;122.2;33.7;3293;388;
196102    ;4 ;126;121.7;34.2;3294;388;
196102    ;4 ;132;121.3;34.6;3295;388;
196102    ;4 ;138;121;35;3296;388;
196102    ;4 ;144;120.3;35.3;3297;388;
196102    ;4 ;150;120;35.6;3298;388;
196102    ;4 ;156;120.1;35.9;3299;388;
196102    ;4 ;162;120.4;36.1;3300;388;
196102    ;4 ;168;120.7;36.2;3301;388;
196102    ;4 ;174;121.4;36.6;3302;1293;
196102    ;4 ;180;122.1;37.6;3303;1293;
196102    ;4 ;186;123.9;38.8;3304;;
196102    ;4 ;192;125.6;38.8;3305;;
196102    ;4 ;198;127.7;39.2;3306;;
196102    ;4 ;204;130.3;39.8;3307;;
196102    ;4 ;210;134.2;40.9;3308;;
196102    ;4 ;216;138.8;42.8;3309;;
196102    ;4 ;222;141.5;44.7;3310;;
196102    ;4 ;228;147;47.7;3311;;
196102    ;4 ;234;153.5;50.8;3312;;
196102    ;4 ;240;159.5;54.8;3313;;
196103    ;5 ;0;103;12.5;3314;1487;
196103    ;5 ;6;102;12.9;3315;1487;
196103    ;5 ;12;101.2;13.3;3316;1487;
196103    ;5 ;18;100.5;13.7;3317;1487;
196103    ;5 ;24;99.9;14.2;3318;1487;
196103    ;5 ;30;99.3;14.9;3319;453;
196103    ;5 ;36;98.6;15.5;3320;453;
196103    ;5 ;42;97.9;15.9;3321;453;
196103    ;5 ;48;97.3;16.3;3322;453;
196103    ;5 ;54;96.9;16.9;3323;453;
196103    ;5 ;60;96.4;17.4;3324;1488;
196103    ;5 ;66;95.7;18.1;3325;454;
196103    ;5 ;72;94.9;18.8;3326;454;
196103    ;5 ;78;94.4;19.1;3327;454;
196103    ;5 ;84;94.1;19.5;3328;454;
196103    ;5 ;90;94;20.2;3329;454;
196103    ;5 ;96;94;20.9;3330;1489;
196103    ;5 ;102;93.7;21.7;3331;1489;
196103    ;5 ;108;92.7;22.3;3332;1489;
196103    ;5 ;114;92.2;22.8;3333;1489;
196103    ;5 ;120;91.7;23.1;3334;1489;
196103    ;5 ;126;90.8;23.4;3335;1489;
196103    ;5 ;132;90.2;23.7;3336;1489;
196103    ;5 ;138;89.8;24;3337;;
196103    ;5 ;144;89;24.6;3338;1490;
196103    ;5 ;150;88.2;24.9;3339;1490;
196103    ;5 ;156;87.4;25.6;3340;1490;
196103    ;5 ;162;86.7;26.1;3341;455;
196103    ;5 ;168;86.1;26.3;3342;455;
196103    ;5 ;174;85.5;26.7;3343;455;
196103    ;5 ;180;85;27;3344;455;
196103    ;5 ;186;84.3;27.2;3345;455;
196103    ;5 ;192;83.8;27.6;3346;455;
196103    ;5 ;198;83.6;28;3347;1491;
196103    ;5 ;204;83.2;28.6;3348;1491;
196103    ;5 ;210;82.8;29.5;3349;1491;
196103    ;5 ;216;82.6;30.5;3350;1491;
196103    ;5 ;222;82.6;31.8;3351;1491;
196103    ;5 ;228;82.8;32.8;3352;1491;
196103    ;5 ;234;83;33.5;3353;;
196103    ;5 ;240;83.2;34.3;3354;;
196103    ;5 ;246;86;36.2;3355;;
196103    ;5 ;252;89.5;38;3356;;
196103    ;5 ;258;92.9;42.1;3357;;
196103    ;5 ;264;96.2;46.3;3358;;
196103    ;5 ;270;99.3;47.5;3359;;
196103    ;5 ;276;102;48.7;3360;;
196103    ;5 ;282;107.3;51.2;3361;;
196103    ;5 ;288;112.5;53.7;3362;;
196103    ;5 ;294;113.8;56.8;3363;;
196103    ;5 ;300;115;60;3364;;
196104    ;3 ;0;155.9;15.1;3365;1831;
196104    ;3 ;6;154.6;15.2;3366;1831;
196104    ;3 ;12;153.3;15.4;3367;1831;
196104    ;3 ;18;151.9;15.7;3368;1831;
196104    ;3 ;24;150.6;16.1;3369;;
196104    ;3 ;30;149.3;16.5;3370;1832;
196104    ;3 ;36;148;17;3371;1832;
196104    ;3 ;42;146.8;17.5;3372;1832;
196104    ;3 ;48;145.5;18;3373;1832;
196104    ;3 ;54;144.3;18.5;3374;;
196104    ;3 ;60;143;19.1;3375;1833;
196104    ;3 ;66;141.8;19.7;3376;1833;
196104    ;3 ;72;140.6;20.4;3377;1833;
196104    ;3 ;78;139.4;21.2;3378;1833;
196104    ;3 ;84;138.2;22;3379;;
196104    ;3 ;90;137;22.8;3380;1834;
196104    ;3 ;96;135.9;23.8;3381;1834;
196104    ;3 ;102;135;25;3382;1834;
196104    ;3 ;108;134.3;26.6;3383;1834;
196104    ;3 ;114;134.1;27.9;3384;;
196104    ;3 ;120;134.1;29.3;3385;1835;
196104    ;3 ;126;134.1;30.5;3386;1835;
196104    ;3 ;132;134.1;31.5;3387;1835;
196104    ;3 ;138;134.2;32.2;3388;1835;
196104    ;3 ;144;134.4;33;3389;1835;
196104    ;3 ;150;134.7;33.9;3390;1835;
196104    ;3 ;156;134.9;34.7;3391;;
196104    ;3 ;162;135.8;35.2;3392;1836;
196104    ;3 ;168;136.9;35.5;3393;1836;
196104    ;3 ;174;138.9;35.9;3394;1836;
196104    ;3 ;180;141.1;36.2;3395;;
196104    ;3 ;186;143.5;36.6;3396;;
196104    ;3 ;192;145.9;37;3397;;
196104    ;3 ;198;149;37.8;3398;;
196104    ;3 ;204;153.6;39.5;3399;;
196104    ;3 ;210;157.8;41.7;3400;;
196104    ;3 ;216;161.8;44.6;3401;;
196104    ;3 ;222;165.2;48;3402;;
196104    ;3 ;228;168.4;51.9;3403;;
196104    ;3 ;234;171.5;55.7;3404;;
196105    ;4 ;0;147.9;11.7;3405;2119;
196105    ;4 ;6;146.1;12.4;3406;2119;
196105    ;4 ;12;144.7;13.5;3407;2119;
196105    ;4 ;18;143.3;14.4;3408;;
196105    ;4 ;24;141.9;15.2;3409;2120;
196105    ;4 ;30;140.6;16;3410;2120;
196105    ;4 ;36;139.2;16.8;3411;2120;
196105    ;4 ;42;138;17.6;3412;2120;
196105    ;4 ;48;136.9;18.4;3413;;
196105    ;4 ;54;135.8;19.1;3414;2121;
196105    ;4 ;60;134.7;19.6;3415;2121;
196105    ;4 ;66;133.6;19.8;3416;2121;
196105    ;4 ;72;132.6;20;3417;2121;
196105    ;4 ;78;131.6;20.1;3418;2121;
196105    ;4 ;84;130.6;20.2;3419;;
196105    ;4 ;90;129.5;20.3;3420;2122;
196105    ;4 ;96;128.7;20.5;3421;2122;
196105    ;4 ;102;127.9;20.7;3422;2122;
196105    ;4 ;108;126.6;21.1;3423;2122;
196105    ;4 ;114;125.3;21.6;3424;2122;
196105    ;4 ;120;123.9;21.8;3425;;
196105    ;4 ;126;122.6;22;3426;2123;
196105    ;4 ;132;121.3;22.3;3427;2123;
196105    ;4 ;138;120;22.7;3428;2123;
196105    ;4 ;144;118.7;23.3;3429;2123;
196105    ;4 ;150;117.4;23.8;3430;;
196105    ;4 ;156;116.1;24.1;3431;2124;
196105    ;4 ;162;114.8;24.4;3432;2124;
196105    ;4 ;168;113.8;24.8;3433;2124;
196105    ;4 ;174;113.1;25.4;3434;2124;
196105    ;4 ;180;112.2;26.1;3435;2124;
196105    ;4 ;186;111.4;27;3436;;
196105    ;4 ;192;110.6;28;3437;2125;
196105    ;4 ;198;109.9;29;3438;2125;
196105    ;4 ;204;109;30;3439;2125;
196105    ;4 ;210;108.1;31;3440;2125;
196105    ;4 ;216;107.4;32;3441;;
196105    ;4 ;222;106.9;33;3442;2126;
196105    ;4 ;228;106.6;34;3443;2126;
196105    ;4 ;234;106.7;35;3444;2126;
196105    ;4 ;240;107;36.3;3445;2126;
196105    ;4 ;246;107.5;37.8;3446;;
196105    ;4 ;252;108.2;39.2;3447;2127;
196105    ;4 ;258;108.9;40.4;3448;2127;
196105    ;4 ;264;109.3;40.9;3449;2127;
196105    ;4 ;270;109.9;40.9;3450;2127;
196105    ;4 ;276;110.9;40.9;3451;2127;
196105    ;4 ;282;112.1;40.8;3452;2127;
196105    ;4 ;288;113.4;40.4;3453;;
196105    ;4 ;294;114.6;39.7;3454;2128;
196105    ;4 ;300;115.2;38.8;3455;2128;
196105    ;4 ;306;115.1;37.9;3456;2128;
196105    ;4 ;312;114.7;37;3457;2128;
196105    ;4 ;318;114.1;36.1;3458;2128;
196105    ;4 ;324;113.4;35.6;3459;2128;
196105    ;4 ;330;112.6;35.7;3460;2128;
196105    ;4 ;336;111.6;36.1;3461;2128;
196105    ;4 ;342;110.5;36.7;3462;2128;
196105    ;4 ;348;109.8;37.4;3463;2128;
196105    ;4 ;354;109.5;38.1;3464;2128;
196105    ;4 ;360;109.5;38.9;3465;2128;
196105    ;4 ;366;109.7;40;3466;2128;
196105    ;4 ;372;109.9;42.2;3467;;
196105    ;4 ;378;110.2;44.7;3468;2129;
196105    ;4 ;384;110.8;46.6;3469;2129;
196105    ;4 ;390;111.7;48.2;3470;2129;
196105    ;4 ;396;113;50;3471;;
196106    ;TS;0;102;25.8;3472;248;
196106    ;TS;6;102;26;3473;248;
196106    ;TS;12;101.9;26.2;3474;248;
196106    ;TS;18;101.9;27;3475;248;
196106    ;TS;24;101.8;28.6;3476;248;
196106    ;TS;30;101.8;30;3477;248;
196106    ;TS;36;101.8;31.7;3478;;
196106    ;TS;42;101.9;33;3479;;
196106    ;TS;48;102.1;34.7;3480;;
196106    ;TS;54;103.2;36.7;3481;;
196106    ;TS;60;104.6;38.7;3482;;
196106    ;TS;66;106.5;40.7;3483;;
196106    ;TS;72;109.9;44.1;3484;;
196106    ;TS;78;117;47.6;3485;;
196107    ;3 ;0;123;16;3486;537;
196107    ;3 ;6;121.3;16.1;3487;537;
196107    ;3 ;12;120.5;16.2;3488;537;
196107    ;3 ;18;119.7;16.2;3489;537;
196107    ;3 ;24;118.9;16.2;3490;537;
196107    ;3 ;30;117.9;16;3491;;
196107    ;3 ;36;116.9;15.9;3492;538;
196107    ;3 ;42;116;16.1;3493;538;
196107    ;3 ;48;115;16.2;3494;538;
196107    ;3 ;54;113.9;16.4;3495;538;
196107    ;3 ;60;112.9;17;3496;538;
196107    ;3 ;66;112.1;17.8;3497;;
196107    ;3 ;72;111.4;18.5;3498;539;
196107    ;3 ;78;110.9;19.2;3499;539;
196107    ;3 ;84;110.3;20.6;3500;539;
196107    ;3 ;90;109.7;22;3501;539;
196107    ;3 ;96;109.3;23;3502;;
196107    ;3 ;102;108.7;24.3;3503;540;
196107    ;3 ;108;108.4;25.4;3504;540;
196107    ;3 ;114;108.8;26.9;3505;540;
196107    ;3 ;120;108.9;27.4;3506;540;
196107    ;3 ;126;109.3;28.7;3507;540;
196107    ;3 ;132;109.7;29.2;3508;540;
196107    ;3 ;138;110.5;30;3509;;
196107    ;3 ;144;111.2;30.5;3510;541;
196107    ;3 ;150;111.8;31.2;3511;541;
196107    ;3 ;156;112.6;32.2;3512;541;
196107    ;3 ;162;113.7;32.9;3513;541;
196107    ;3 ;168;114.9;34;3514;;
196107    ;3 ;174;115.5;35.5;3515;542;
196107    ;3 ;180;115.8;36.6;3516;542;
196107    ;3 ;186;115.8;38.5;3517;542;
196107    ;3 ;192;115.3;39.2;3518;542;
196107    ;3 ;198;114.8;40.1;3519;542;
196107    ;3 ;204;114;41.2;3520;;
196107    ;3 ;210;113.5;42.2;3521;543;
196107    ;3 ;216;112.6;43.1;3522;543;
